  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      1.0002E+00      1.0002E+00      1.0000E+00      1.0003E+00      1.0001E+00      8.9983E+01      9.0014E+01      1.0000E+00
      1.0005E+00      1.0004E+00      1.0000E+00      1.0006E+00      1.0003E+00      8.9967E+01      9.0028E+01      1.0000E+00
      1.0014E+00      1.0011E+00      1.0000E+00      1.0017E+00      1.0009E+00      8.9901E+01      9.0093E+01      1.0000E+00
      1.0035E+00      1.0030E+00      1.0000E+00      1.0047E+00      1.0021E+00      8.9750E+01      9.0260E+01      1.0000E+00
      1.0058E+00      1.0067E+00      1.0001E+00      1.0112E+00      1.0020E+00      8.9499E+01      9.0594E+01      1.0000E+00
      1.0024E+00      1.0100E+00      1.0002E+00      1.0196E+00      9.9526E-01      8.9407E+01      9.0976E+01      1.0000E+00
      9.8550E-01      1.0078E+00      1.0004E+00      1.0222E+00      9.7896E-01      8.9053E+01      9.0948E+01      1.0000E+00
      9.6802E-01      1.0122E+00      1.0003E+00      1.0218E+00      9.6156E-01      8.8990E+01      9.0781E+01      1.0000E+00
      9.6594E-01      1.0106E+00      1.0002E+00      1.0191E+00      9.6016E-01      8.9505E+01      9.0714E+01      1.0000E+00
      9.6591E-01      1.0106E+00      1.0002E+00      1.0191E+00      9.6011E-01      8.9503E+01      9.0719E+01      1.0000E+00
      9.6797E-01      1.0123E+00      1.0003E+00      1.0218E+00      9.6151E-01      8.8989E+01      9.0783E+01      1.0000E+00
      9.8547E-01      1.0078E+00      1.0004E+00      1.0223E+00      9.7891E-01      8.9053E+01      9.0949E+01      1.0000E+00
      1.0024E+00      1.0100E+00      1.0002E+00      1.0196E+00      9.9523E-01      8.9408E+01      9.0976E+01      1.0000E+00
      1.0058E+00      1.0067E+00      1.0001E+00      1.0113E+00      1.0020E+00      8.9499E+01      9.0594E+01      1.0000E+00
      1.0035E+00      1.0030E+00      1.0000E+00      1.0047E+00      1.0021E+00      8.9750E+01      9.0260E+01      1.0000E+00
